countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
ITA,1980,31090,17527,3392,2335,0,0,0,0,548952,81813,12406,8608,0,0,0,0,10439,10752,2496,1828,57366,21706,3934,2616,0,1,0,0,1,0,0,0
ITA,1981,38959,18994,4333,3085,0,1,0,0,713568,102594,15765,10077,0,0,0,0,13684,13753,3169,2168,67329,25972,4827,3283,0,1,0,1,1,0,0,0
ITA,1982,43588,20725,4708,3657,0,1,0,1,857129,121172,18920,12087,0,1,0,0,16402,16441,3861,2659,80253,29994,5850,3698,0,1,0,1,1,0,0,0
ITA,1983,49353,21646,4799,4139,0,1,0,1,996517,134739,21555,14655,0,1,0,0,19007,18410,4464,3235,96339,32721,6333,4213,0,1,0,1,1,0,0,0
ITA,1984,53851,26125,5470,5306,0,1,0,1,1112638,151663,23659,18429,0,1,0,1,21218,20606,4876,3959,118634,36461,6975,5456,0,1,0,1,1,0,0,0
ITA,1985,58359,29097,6113,6436,0,1,0,1,1239887,169521,26456,22687,0,1,0,1,23680,23088,5453,4824,135678,39756,7513,5848,0,1,0,1,1,0,0,0
ITA,1986,60362,30186,6287,9905,0,1,0,1,1313262,179464,27802,29097,0,1,0,1,25069,24529,5747,5986,155226,43452,8040,7604,0,1,0,1,1,0,0,0
ITA,1987,62918,34605,7166,12088,0,1,0,1,1413967,194362,30343,34336,0,1,0,1,27057,26414,6236,7241,169606,47406,8810,9621,0,1,0,1,1,0,0,0
ITA,1988,68848,40191,8141,14988,0,1,0,1,1548466,211694,33458,41948,0,1,0,1,29686,28677,6849,8916,188230,53105,9780,12256,0,1,0,1,1,0,0,0
ITA,1989,76532,43820,9521,15612,0,1,0,1,1667899,231293,36877,50216,0,1,0,1,32013,31389,7485,10762,202662,60278,11278,15307,1,1,1,1,1,0,0,0
ITA,1990,87938,47055,10198,16530,0,1,1,1,1883185,250276,40023,56230,0,1,1,1,36123,33999,8139,12220,215195,67369,12431,17999,1,1,1,1,1,0,0,0
ITA,1991,96138,49209,10193,17780,1,1,1,1,2086169,267316,43107,63960,1,1,1,1,40019,36363,8858,13999,231669,71787,13276,20121,1,1,1,1,1,0,0,0
ITA,1992,98369,49368,10608,19317,1,1,1,1,2239524,282406,45705,67997,1,1,1,1,43048,38464,9415,14705,248802,72359,14025,21339,1,1,1,1,1,0,0,0
ITA,1993,93139,42336,8799,19027,1,1,1,1,2354042,295953,45806,73788,1,1,1,1,45408,40760,9650,16212,265543,74926,13747,23246,1,1,1,1,1,0,0,0
ITA,1994,91992,47774,9760,20247,1,1,1,1,2481226,306276,48679,78638,1,1,1,1,47760,41752,10207,17195,301240,76546,13839,24448,1,1,1,1,1,0,0,0
ITA,1995,99689,55688,12707,23832,1,1,1,1,2654469,335866,54613,88688,1,1,1,1,51011,45425,11247,19215,343042,82143,15226,28600,1,1,1,1,1,0,0,0
ITA,1996,104108,57825,13427,25985,1,1,1,1,2777802,352116,59380,92334,1,1,1,1,53237,47556,12274,20261,360257,86845,16419,30745,1,1,1,1,1,0,0,0
ITA,1997,106670,62311,13924,27025,1,1,1,1,2914949,367625,62254,96788,1,1,1,1,55843,49482,12885,21421,367829,92802,16614,32620,1,1,1,1,1,0,0,0
ITA,1998,109359,67567,16735,29001,1,1,1,1,3032134,383092,68913,102944,1,1,1,1,58122,51394,14110,22840,405588,100456,18877,35371,1,1,1,1,1,0,0,0
ITA,1999,114280,70218,19051,30871,1,1,1,1,3126767,395666,74956,109067,1,1,1,1,59794,53163,15248,24538,409939,105120,21015,38068,1,1,1,1,1,0,0,0
ITA,2000,125627,78978,20915,32967,1,1,1,1,3297970,424765,81896,117179,1,1,1,1,63057,57100,16648,26619,440078,113474,23877,40607,1,1,1,1,1,0,0,0
ITA,2001,133842,80640,21552,35334,1,1,1,1,3446337,450852,87683,124581,1,1,1,1,65964,60974,17923,28459,463409,121209,25992,42941,1,1,1,1,1,0,0,0
ITA,2002,146009,83785,22621,37231,1,1,1,1,3652436,473131,92736,133336,1,1,1,1,69872,64179,18976,30451,471826,126760,28434,45116,1,1,1,1,1,0,0,0
ITA,2003,153345,80752,21266,36998,1,1,1,1,3825981,483202,94462,139268,1,1,1,1,73358,66044,19536,31751,484802,129240,29583,46900,1,1,1,1,1,0,0,0
ITA,2004,162901,83886,22617,36427,1,1,1,1,4064696,501981,98290,144623,1,1,1,1,78097,68717,20271,32673,505724,136205,31133,48327,1,1,1,1,1,0,0,0
ITA,2005,171961,86386,22773,38075,1,1,1,1,4344590,515042,101538,151510,1,1,1,1,83421,70471,21009,33767,516841,138384,31859,49051,1,1,1,1,1,0,0,0
ITA,2006,180240,93160,23860,39316,1,1,1,1,4583231,545215,106108,159280,1,1,1,1,87970,74387,21948,35317,535214,141580,32754,50703,1,1,1,1,1,0,0,0
ITA,2007,187947,97514,24469,41350,1,1,1,1,4855039,572865,109788,166401,1,1,1,1,93035,78201,22735,36721,562124,146765,33416,52921,1,1,1,1,1,0,0,0
ITA,2008,187681,93981,25384,42780,1,1,1,1,5115654,595505,115052,173741,1,1,1,1,98081,81840,23855,38400,559880,147601,34229,54206,1,1,1,1,1,0,0,0
ITA,2009,173250,82468,19872,42696,1,1,1,1,5288678,591503,110179,175152,1,1,1,1,101306,82051,23361,38766,522021,137239,30689,52965,1,1,1,1,1,0,0,0
ITA,2010,170091,90840,19373,43900,1,1,1,1,5478117,599900,111419,179582,1,1,1,1,105100,82622,23708,39172,538929,140633,31276,54934,1,1,1,1,1,0,0,0
ITA,2011,172067,91001,20483,43082,1,1,1,1,5740111,612366,107937,181934,1,1,1,1,110191,84401,22768,39776,564502,139839,30076,56081,1,1,1,1,1,0,0,0
ITA,2012,156130,83891,15870,43378,1,1,1,1,5862684,622903,105194,182375,1,1,1,1,112111,86454,22666,39833,551729,137614,28274,54621,1,1,1,1,1,0,0,0
ITA,2013,142953,78765,12591,44423,1,1,1,1,5902773,609287,96728,187246,1,1,1,1,112512,84841,21075,40851,559730,132910,25795,53920,1,1,1,1,1,0,0,0
ITA,2014,133304,80368,13650,46272,1,1,1,1,5926328,606343,90296,193563,1,1,1,1,112613,84320,19452,42229,575757,129328,24452,54484,1,1,1,1,1,0,0,0
ITA,2015,131717,83022,17108,50032,1,1,1,1,5961855,611136,90394,204093,1,1,1,1,112786,84873,19072,44453,587975,130116,23737,56669,1,1,1,1,1,0,0,0
ITA,2016,132427,87771,19953,52867,1,1,1,1,6012236,606915,91173,208617,1,1,1,1,113220,83997,18922,45705,604305,132075,25348,58460,1,1,1,1,1,0,0,0
ITA,2017,135861,91332,23961,54186,1,1,1,1,6102549,622189,94026,215624,1,1,1,1,114893,86032,19120,47237,618951,133350,26698,60739,1,1,1,1,1,0,0,0
ITA,2018,141374,94936,25938,55779,1,1,1,1,6191686,634372,99394,224385,1,1,1,1,116522,87630,20141,49032,619056,136277,27303,63281,1,1,1,1,1,0,0,0
ITA,2019,146153,95726,26805,56636,1,1,1,1,6249010,640917,107128,230313,1,1,1,1,117600,88496,21842,50471,619934,139023,29595,66290,1,1,1,1,1,0,0,0
JAM,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,1953,29,9,5,0,0,0,0,0,959,122,39,0,0,0,0,0,20,17,9,0,,,,,,,,,,,,
JAM,1954,36,11,6,0,0,0,0,0,1029,123,39,0,0,0,0,0,21,17,8,0,,,,,,,,,,,,
JAM,1955,47,15,7,0,0,0,0,0,1273,144,45,0,0,0,0,0,26,20,10,0,,,,,,,,,,,,
JAM,1956,80,25,12,0,0,0,0,0,1944,212,66,0,0,0,0,0,40,29,14,0,,,,,,,,,,,,
JAM,1957,110,35,16,0,0,0,0,0,2171,233,72,0,0,0,0,0,44,31,15,0,178,49,20,0,0,0,0,0,1,0,0,0
JAM,1958,98,31,15,0,0,0,0,0,2053,216,67,0,0,0,0,0,41,29,14,0,185,47,20,0,0,0,0,0,1,0,0,0
JAM,1959,97,30,14,0,0,0,0,0,2268,232,72,0,0,0,0,0,45,31,15,0,185,49,20,0,0,0,0,0,1,0,0,0
JAM,1960,100,31,15,0,0,0,0,0,2206,222,69,0,0,0,0,0,44,30,14,0,206,49,20,0,0,0,0,0,1,0,0,0
JAM,1961,101,32,15,0,0,0,0,0,2485,244,75,0,0,0,0,0,49,33,16,0,220,53,22,0,0,0,0,0,1,0,0,0
JAM,1962,101,30,14,0,0,0,0,0,2666,253,77,1,0,0,0,0,52,34,16,0,229,54,22,0,0,0,0,0,1,0,0,0
JAM,1963,98,27,14,0,0,0,0,0,2668,243,74,1,0,0,0,0,52,33,16,0,249,54,22,0,0,0,0,0,1,0,0,0
JAM,1964,115,36,18,1,0,0,0,0,2779,249,78,1,0,0,0,0,54,33,16,0,272,57,23,1,0,0,0,0,1,0,0,0
JAM,1965,121,37,22,1,0,0,0,0,2789,248,82,2,0,0,0,0,53,33,16,1,297,59,25,1,0,0,0,0,1,0,0,0
JAM,1966,141,46,27,2,0,0,0,0,3144,280,98,3,0,0,0,0,60,37,20,1,334,66,30,1,0,0,0,0,1,0,0,0
JAM,1967,158,51,29,2,0,0,0,0,3277,295,106,4,0,0,0,0,62,39,21,1,353,70,33,2,0,0,0,0,1,0,0,0
JAM,1968,198,69,39,3,0,0,0,0,3566,335,126,5,0,0,0,0,67,44,25,2,377,79,39,2,0,0,0,0,1,0,0,0
JAM,1969,215,78,46,4,0,0,0,0,3759,369,145,7,0,0,0,0,70,48,28,2,409,89,45,3,0,0,0,0,1,0,0,0
JAM,1970,234,78,47,4,0,0,0,0,3966,398,162,8,0,0,0,0,73,53,32,3,487,102,53,4,0,0,0,0,1,0,0,0
JAM,1971,216,82,49,5,0,0,0,0,4347,444,184,10,0,0,0,0,80,59,37,3,515,113,60,5,0,0,0,0,1,0,0,0
JAM,1972,220,84,54,5,0,0,0,0,4602,475,202,11,0,0,0,0,85,64,41,4,552,123,67,5,0,0,0,0,1,0,0,0
JAM,1973,262,120,54,7,0,0,0,0,5638,603,244,15,0,0,0,0,104,80,51,5,632,153,79,8,0,0,0,0,1,0,0,0
JAM,1974,290,112,63,7,0,0,0,0,7494,787,315,19,0,0,0,0,138,107,66,7,781,195,101,10,0,0,0,0,1,0,0,0
JAM,1975,338,150,104,10,0,0,0,0,8880,938,391,24,0,0,0,0,162,127,79,8,888,229,125,12,0,0,0,0,1,0,0,0
JAM,1976,275,102,62,7,0,0,0,0,9397,953,388,24,0,0,0,0,172,132,83,9,878,230,124,11,0,0,0,0,1,0,0,0
JAM,1977,239,60,43,4,0,0,0,0,10303,956,382,21,0,0,0,0,188,136,84,8,1000,237,124,11,0,0,0,0,1,0,0,0
JAM,1978,329,91,66,6,0,0,0,0,13868,1191,475,23,0,0,0,0,253,166,103,8,1467,307,155,13,0,0,0,0,1,0,0,0
JAM,1979,438,147,142,12,0,0,0,0,21877,1734,735,30,0,0,0,0,398,241,155,10,1709,396,218,16,0,0,0,0,1,0,0,0
JAM,1980,403,157,112,11,0,0,0,0,26031,1947,812,33,0,0,0,0,472,271,176,11,1868,435,236,19,0,0,0,0,1,0,0,0
JAM,1981,515,217,194,17,0,0,0,0,30786,2202,955,39,0,0,0,0,556,303,200,12,2101,484,273,22,0,0,0,0,1,0,0,0
JAM,1982,660,223,252,19,0,0,0,0,32368,2229,1040,46,0,0,0,0,582,308,213,15,2267,497,300,25,0,0,0,0,1,0,0,0
JAM,1983,833,273,290,23,0,0,0,0,40505,2664,1316,57,0,0,0,0,726,368,273,18,2969,585,376,29,0,0,0,0,1,0,0,0
JAM,1984,1121,438,365,33,0,0,0,0,63905,4023,2015,82,0,0,0,0,1144,555,427,26,4386,851,553,40,0,0,0,0,1,0,0,0
JAM,1985,1370,522,716,51,0,0,0,0,87572,5270,2892,117,0,0,0,0,1565,733,591,37,5714,1060,774,51,0,0,0,0,1,0,0,0
JAM,1986,1381,535,447,40,0,0,0,0,87306,5158,2748,124,0,0,0,0,1555,719,588,43,7374,1144,780,58,0,0,0,0,1,0,0,0
JAM,1987,1899,906,635,63,0,0,0,0,98692,5887,3090,149,0,0,0,0,1749,799,646,49,8852,1329,888,69,0,0,0,0,1,0,0,0
JAM,1988,2893,988,852,75,0,0,0,0,114103,6771,3647,179,0,0,0,0,2010,922,751,59,10138,1486,1041,80,0,0,0,0,1,0,0,0
JAM,1989,3795,1668,894,105,0,0,0,0,130414,8185,4151,221,0,0,0,0,2287,1080,863,70,11886,1805,1191,99,0,0,0,0,1,0,0,0
JAM,1990,4107,2571,1422,163,0,0,0,0,162896,11192,5460,321,0,0,0,0,2852,1454,1107,100,14905,2522,1564,149,0,0,0,0,1,0,0,0
JAM,1991,5808,3515,2131,231,0,0,0,0,244969,17786,8548,523,0,0,0,0,4276,2341,1744,172,21643,3895,2413,239,0,0,0,0,1,0,0,0
JAM,1992,11765,8477,2961,468,0,0,0,0,381822,31645,13341,919,0,0,0,0,6614,3987,2764,276,35453,7033,3811,403,0,0,0,0,1,0,0,0
JAM,1993,16592,10929,5203,660,0,0,0,0,531616,47874,19564,1471,0,0,0,0,9165,6173,3953,420,47281,10457,5482,575,0,0,0,0,1,0,0,0
JAM,1994,21437,16042,4800,853,0,0,0,0,709638,69641,25251,2150,0,0,0,0,12180,8994,5325,572,60093,14919,6927,765,0,0,0,0,1,0,0,0
JAM,1995,28625,20689,7142,1139,0,0,0,0,913035,95642,32438,3058,0,0,0,0,15577,12452,6727,767,73464,20089,8707,1023,0,0,0,0,1,0,0,0
JAM,1996,29640,28488,9880,1569,0,0,0,0,1091800,124581,40085,4136,0,0,0,0,18559,16073,8190,979,82220,25444,10489,1295,0,0,0,0,1,0,0,0
JAM,1997,31405,26234,16957,1445,0,0,0,0,1205842,142744,50931,4737,0,0,0,0,20383,18866,9893,1131,83218,28392,12935,1433,0,0,0,0,1,0,0,0
JAM,1998,32657,26296,11777,1448,0,0,0,0,1328726,158990,55825,5265,0,0,0,0,22333,21221,11637,1263,85761,31157,13863,1538,0,0,0,0,1,0,0,0
JAM,1999,36393,25332,10105,1395,0,0,0,0,1433915,170012,57584,5620,0,0,0,0,23929,22922,12242,1381,94322,33421,14296,1635,0,0,0,0,1,0,0,0
JAM,2000,39343,36353,12126,2002,0,0,0,0,1601471,196762,62721,6634,0,0,0,0,26547,26068,13204,1582,105424,38409,15514,1898,0,0,0,0,1,0,0,0
JAM,2001,43823,45761,16746,2520,0,0,0,0,1742751,225720,70036,7739,0,0,0,0,28667,29606,14370,1863,115079,44211,17284,2299,0,0,0,0,1,0,0,0
JAM,2002,46415,58535,19691,3224,0,0,0,0,1940746,270049,80603,9246,0,0,0,0,31699,35168,16490,2364,128805,52936,19868,2950,0,0,0,0,1,0,0,0
JAM,2003,61700,59962,17060,3302,0,0,0,0,2192600,314012,88416,10392,0,0,0,0,35442,41540,18617,2872,143606,61336,21717,3469,0,0,0,0,1,0,0,0
JAM,2004,72308,76010,11668,4186,0,0,0,0,2506696,376465,91490,12055,0,0,0,0,40146,49544,19962,3400,167000,73103,22558,4225,0,0,0,0,1,0,0,0
JAM,2005,89223,78807,14850,4340,0,0,0,0,2838436,436954,96155,13584,0,0,0,0,44969,58160,20678,3780,192582,84750,23814,4408,0,0,0,0,1,0,0,0
JAM,2006,94723,101236,19951,4219,0,0,0,0,3135093,506325,102948,14887,0,0,0,0,49223,66649,21667,3884,209072,97244,25390,4541,0,0,0,1,1,0,0,0
JAM,2007,101429,103347,21194,5421,0,0,0,1,3535961,585167,112122,17527,0,0,0,0,55055,78024,23660,4190,230550,110492,27494,4968,1,1,0,1,1,0,0,0
JAM,2008,111249,103139,18561,6117,1,1,1,1,4015614,665031,118807,20923,1,1,1,1,62014,89755,25525,4823,248458,123018,28756,5662,1,1,1,1,1,0,0,0
JAM,2009,113412,87303,15877,5605,1,1,1,1,4590682,734682,123496,23547,1,1,1,1,70428,101136,26930,5424,266272,132457,29397,6134,1,1,1,1,1,0,0,0
JAM,2010,120465,86479,16566,5898,1,1,1,1,4910675,757811,121140,25073,1,1,1,1,74767,104697,26301,5686,302111,138774,29239,6506,1,1,1,1,1,0,0,0
JAM,2011,128579,104120,20616,6518,1,1,1,1,5192989,787665,121558,26695,1,1,1,1,78468,107685,25926,5953,326815,144752,29509,6914,1,1,1,1,1,0,0,0
JAM,2012,132272,99830,21031,4961,1,1,1,1,5477133,809240,122071,26627,1,1,1,1,82191,111094,25997,6084,341914,147897,29580,6897,1,1,1,1,1,0,0,0
JAM,2013,148778,122291,22579,6906,1,1,1,1,6095870,889731,129581,29403,1,1,1,1,90827,121128,27567,6473,370623,160864,31192,7586,1,1,1,1,1,0,0,0
JAM,2014,165697,137544,26586,9676,1,1,1,1,6749605,975528,139299,34098,1,1,1,1,99878,132490,29365,7311,406411,176142,33438,8897,1,1,1,1,1,0,0,0
JAM,2015,182877,127715,29280,12223,1,1,1,1,7427891,1042750,149604,40291,1,1,1,1,109186,142987,31453,8602,441398,187789,35798,10559,1,1,1,1,1,0,0,0
JAM,2016,183335,141010,34587,14255,1,1,1,1,7934439,1091762,159821,46491,1,1,1,1,115984,149158,33215,9983,463488,195674,38102,12302,1,1,1,1,1,0,0,0
JAM,2017,200819,167448,36600,14569,1,1,1,1,8598214,1177336,172359,52374,1,1,1,1,124907,159741,35903,11478,494760,209828,40960,13840,1,1,1,1,1,0,0,0
JAM,2018,233387,185106,37197,16273,1,1,1,1,9250235,1263352,182441,58398,1,1,1,1,133449,171119,38183,12784,536655,225759,43446,15441,1,1,1,1,1,0,0,0
JAM,2019,251846,201929,36998,17700,1,1,1,1,9893522,1350819,189991,64419,1,1,1,1,141876,182702,39966,14123,554768,238431,44891,16911,1,1,1,1,1,0,0,0
JOR,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOR,1954,6,1,1,0,0,0,0,0,83,10,4,0,0,0,0,0,2,1,1,0,,,,,,,,,,,,
JOR,1955,4,1,1,0,0,0,0,0,59,7,3,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,
JOR,1956,15,2,2,0,0,0,0,1,200,21,9,0,0,0,0,0,4,3,2,0,,,,,,,,,,,,
JOR,1957,11,2,2,0,0,0,0,1,152,15,7,0,0,0,0,0,3,2,1,0,,,,,,,,,,,,
JOR,1958,11,2,2,0,0,0,0,1,168,16,7,0,0,0,0,0,4,2,1,0,31,4,3,0,0,0,0,1,1,0,0,0
JOR,1959,12,2,2,0,0,0,0,1,145,13,6,0,0,0,0,0,3,2,1,0,33,4,3,0,0,0,0,1,1,0,0,0
JOR,1960,16,3,3,0,0,0,0,1,155,13,7,0,0,0,0,0,3,2,1,0,40,5,3,0,0,0,0,0,1,0,0,0
JOR,1961,18,3,3,0,0,0,0,0,173,15,9,0,0,0,0,0,4,2,2,0,43,5,4,0,0,0,0,0,1,0,0,0
JOR,1962,20,3,3,0,0,0,0,1,181,15,9,0,0,0,0,0,4,2,2,0,47,5,4,0,0,0,0,0,1,0,0,0
JOR,1963,20,3,2,0,0,0,0,0,203,16,10,0,0,0,0,0,4,2,2,0,48,5,4,0,0,0,0,0,1,0,0,0
JOR,1964,25,4,3,0,0,0,0,0,219,17,11,0,0,0,0,0,5,2,2,0,58,6,5,0,0,0,0,0,1,0,0,0
JOR,1965,29,4,2,0,0,0,0,0,244,19,10,0,0,0,0,0,5,2,2,0,65,7,4,0,0,0,0,0,1,0,0,0
JOR,1966,27,3,2,0,0,0,0,0,264,20,11,0,0,0,0,0,6,3,2,0,64,7,4,0,0,0,0,0,1,0,0,0
JOR,1967,27,3,2,0,0,0,0,0,293,21,11,0,0,0,0,0,7,3,2,0,85,8,5,0,0,0,0,0,1,0,0,0
JOR,1968,34,5,2,0,0,0,0,1,273,19,9,0,0,0,0,0,6,2,2,0,104,9,5,0,0,0,0,0,1,0,0,0
JOR,1969,46,8,3,0,0,0,0,0,289,23,10,0,0,0,0,0,6,3,2,0,98,10,5,0,0,0,0,0,1,0,0,0
JOR,1970,28,3,1,0,0,0,0,0,293,22,9,0,0,0,0,0,7,3,2,0,98,9,4,0,0,0,0,0,1,0,0,0
JOR,1971,30,4,5,0,0,0,0,0,332,24,12,0,0,0,0,0,8,3,2,0,101,10,6,0,0,0,0,0,1,0,0,0
JOR,1972,38,6,3,0,0,0,0,0,379,27,12,0,0,0,0,0,9,4,3,0,112,11,6,0,0,0,0,0,1,0,0,0
JOR,1973,52,5,3,0,0,0,0,1,469,32,14,0,0,0,0,0,11,4,3,0,126,12,6,0,0,0,0,1,1,0,0,0
JOR,1974,66,8,7,0,0,0,0,1,583,39,19,0,0,0,0,0,13,5,4,0,134,13,8,0,0,0,0,1,1,0,0,0
JOR,1975,82,11,18,0,0,0,0,1,827,55,37,0,0,0,0,1,19,7,6,0,174,17,14,0,0,0,0,1,1,0,0,0
JOR,1976,130,21,24,0,0,0,0,1,1076,77,57,0,0,0,0,1,25,9,10,0,223,24,21,0,0,0,0,1,1,0,0,0
JOR,1977,190,31,30,0,0,0,0,1,1260,97,74,0,0,0,0,1,29,12,14,0,283,32,29,0,0,0,0,1,1,0,0,0
JOR,1978,234,31,27,0,0,0,0,1,1667,128,95,1,0,0,0,1,38,16,19,0,355,41,36,0,0,0,0,1,1,0,0,0
JOR,1979,306,36,32,0,0,0,0,1,2113,157,115,1,0,0,0,1,49,20,23,0,425,48,42,0,0,0,0,1,1,0,0,0
JOR,1980,419,52,35,0,0,0,0,1,2610,195,131,1,0,0,0,1,60,24,26,0,517,59,48,0,0,0,0,1,1,0,0,0
JOR,1981,563,89,66,1,0,0,0,1,3402,274,178,1,0,0,0,1,78,33,34,0,622,80,63,1,0,0,0,1,1,0,0,0
JOR,1982,579,94,87,1,0,0,0,1,4642,380,256,2,0,0,0,1,109,48,50,1,677,96,80,1,0,0,0,1,1,0,0,0
JOR,1983,512,87,40,1,0,1,0,1,5209,427,252,2,0,0,0,1,123,55,54,1,708,102,76,1,0,0,0,1,1,0,0,0
JOR,1984,509,69,41,1,0,0,0,1,5256,415,228,2,0,0,0,1,125,55,48,1,799,105,73,1,0,0,0,1,1,0,0,0
JOR,1985,359,58,32,1,0,0,0,1,5596,427,218,2,0,0,0,1,135,57,47,1,936,114,72,1,0,0,0,1,1,0,0,0
JOR,1986,390,58,28,1,0,1,0,1,5950,435,206,2,0,0,0,1,143,58,45,1,1016,117,69,1,0,0,0,1,1,0,0,0
JOR,1987,413,75,34,2,0,0,0,1,5735,421,184,3,0,0,0,1,137,55,39,1,1008,115,63,1,0,0,0,1,1,0,0,0
JOR,1988,433,105,56,5,0,0,0,1,6128,472,203,6,0,0,0,1,147,60,41,1,1000,124,67,3,0,0,0,1,1,0,0,0
JOR,1989,456,135,50,6,0,0,0,1,6735,563,218,10,0,0,0,1,161,71,45,3,1037,145,70,5,0,0,0,1,1,0,0,0
JOR,1990,530,163,110,7,1,1,1,1,9276,797,335,13,1,1,1,1,223,103,65,4,1136,182,96,6,0,0,0,1,1,0,0,0
JOR,1991,551,147,86,7,1,1,1,1,10016,866,363,16,1,1,1,1,241,114,74,5,1197,195,103,7,0,0,0,1,1,0,0,0
JOR,1992,830,232,149,13,1,1,1,1,11462,1041,455,23,1,1,1,1,273,133,89,6,1470,243,133,10,0,1,0,1,1,0,0,0
JOR,1993,1056,288,164,13,1,1,1,1,12635,1210,531,28,1,1,1,1,299,153,105,8,1551,278,153,13,0,1,1,1,1,0,0,0
JOR,1994,1158,294,155,16,1,1,1,1,14341,1404,601,34,1,1,1,1,340,181,122,10,1752,318,173,15,0,1,1,1,1,0,0,0
JOR,1995,1165,304,144,15,1,1,1,1,15348,1526,625,38,1,1,1,1,364,198,129,12,1878,348,179,16,0,1,1,1,1,0,0,0
JOR,1996,1311,245,123,7,1,1,1,1,16708,1597,633,33,1,1,1,1,396,212,133,11,1972,357,179,13,0,1,1,1,1,0,0,0
JOR,1997,970,375,189,13,1,1,1,1,17347,1753,686,34,1,1,1,1,415,225,138,11,2053,393,195,14,0,1,1,1,1,0,0,0
JOR,1998,808,359,199,19,1,1,1,1,18771,1954,771,42,1,1,1,1,452,255,157,12,2218,441,218,17,0,1,1,1,1,0,0,0
JOR,1999,989,349,215,25,1,1,1,1,19386,2031,823,52,1,1,1,1,464,266,167,15,2257,456,232,21,0,1,1,1,1,0,0,0
JOR,2000,842,367,226,44,1,1,1,1,19663,2102,869,76,1,1,1,1,472,276,176,19,2412,487,250,28,0,1,1,1,1,0,0,0
JOR,2001,892,372,136,42,1,1,1,1,20326,2197,837,93,1,1,1,1,487,289,179,25,2654,533,248,36,0,1,1,1,1,0,0,0
JOR,2002,967,361,147,28,1,1,1,1,20889,2255,815,91,1,1,1,1,499,298,173,27,2859,566,247,37,1,1,1,1,1,0,0,0
JOR,2003,1140,442,131,26,1,1,1,1,21991,2398,795,89,1,1,1,1,523,313,170,27,3047,612,243,36,1,1,1,1,1,0,0,0
JOR,2004,1423,719,171,26,1,1,1,1,23659,2823,823,90,1,1,1,1,560,354,172,25,3483,743,259,35,1,1,1,1,1,0,0,0
JOR,2005,1664,1008,213,307,1,1,1,1,25301,3454,876,350,1,1,1,1,597,423,179,46,3722,894,276,106,1,1,1,1,1,0,0,0
JOR,2006,1901,1008,209,52,1,1,1,1,23625,3641,815,307,1,1,1,1,552,449,166,64,4453,1095,291,108,1,1,1,1,1,0,0,0
JOR,2007,2427,1274,161,29,1,1,1,1,29589,4871,924,314,1,1,1,1,687,607,197,67,4897,1388,310,107,1,1,1,1,1,0,0,0
JOR,2008,3397,1450,188,33,1,1,1,1,41227,6826,1153,358,1,1,1,1,949,875,247,78,6477,1855,378,118,1,1,1,1,1,0,0,0
JOR,2009,4088,1034,205,28,1,1,1,1,41526,6526,1055,300,1,1,1,1,935,862,222,68,6633,1798,350,101,1,1,1,1,1,0,0,0
JOR,2010,4618,1152,159,15,1,1,1,1,53910,7904,1185,301,1,1,1,1,1201,1052,258,66,7354,2008,367,94,1,1,1,1,1,0,0,0
JOR,2011,4250,1365,91,257,1,1,1,1,55303,7989,1014,479,1,1,1,1,1215,1049,226,73,8145,2076,325,142,1,1,1,1,1,0,0,0
JOR,2012,4786,532,143,3,1,1,1,1,55341,7041,898,378,1,1,1,1,1186,972,193,75,9099,1932,304,117,1,1,1,1,1,0,0,0
JOR,2013,4783,537,146,3,1,1,1,1,57576,6514,843,313,1,1,1,1,1212,896,179,61,10202,1875,296,101,1,1,1,1,1,0,0,0
JOR,2014,5063,564,178,11,1,1,1,1,59209,5993,819,263,1,1,1,1,1223,820,170,50,11170,1786,297,87,1,1,1,1,1,0,0,0
JOR,2015,5207,579,183,11,1,1,1,1,61512,5619,812,225,1,1,1,1,1250,765,168,43,11892,1704,298,75,1,1,1,1,1,0,0,0
JOR,2016,4942,549,173,11,1,1,1,1,60618,5053,766,185,1,1,1,1,1215,686,158,35,12488,1599,290,64,1,1,1,1,1,0,0,0
JOR,2017,5215,581,184,11,1,1,1,1,65550,5023,798,168,1,1,1,1,1297,680,165,31,13075,1561,297,58,1,1,1,1,1,0,0,0
